,State Code,State,Zip Code,City,Year,Price,% Increase,Latitude,Longitude
9091,NH,New Hampshire,3894,Wolfeboro,148200,339300,228.95,43.595,-71.1908
9092,WV,West Virginia,25430,Kearneysville,106100,214900,202.54,39.322,-77.9588
9093,WV,West Virginia,25443,Shepherdstown,139600,284600,203.87,39.4311,-77.8158
9094,LA,Louisiana,71373,Vidalia,66000,92100,139.55,31.5782,-91.4695
9095,CO,Colorado,80461,Leadville,128300,239300,186.52,39.2497,-106.3015
9096,NJ,New Jersey,7676,Washington,298100,497100,166.76,40.9883,-74.0635
9097,NY,New York,10523,Elmsford,239000,433700,181.46,41.0572,-73.8136
9098,FL,Florida,33548,Lutz,160800,361200,224.63,28.1385,-82.4821
9099,AL,Alabama,35005,Adamsville,75500,87200,115.5,33.5884,-86.9597
9100,WI,Wisconsin,53040,Kewaskum,139100,223400,160.6,43.5214,-88.1925
9101,CO,Colorado,81224,Crested Butte,203400,642600,315.93,38.8691,-106.9619
9102,VT,Vermont,5488,Swanton,103600,200500,193.53,44.9168,-73.1211
9103,MI,Michigan,49031,Cassopolis,77700,104400,134.36,41.8968,-85.9923
9104,NJ,New Jersey,7524,Paterson,137000,247900,180.95,40.9309,-74.1555
9105,DE,Delaware,19930,Bethany Beach,225900,651900,288.58,38.531,-75.0674
9106,SC,South Carolina,29385,Wellford,76700,120700,157.37,34.9514,-82.0927
9107,TX,Texas,78112,Elmendorf,72400,148100,204.56,29.2308,-98.372
9108,WA,Washington,98465,Tacoma,157400,366400,232.78,47.2491,-122.5273
9109,TX,Texas,78648,Luling,38900,119700,307.71,29.6826,-97.6499
9110,WY,Wyoming,82401,Worland,119800,173500,144.82,44.0138,-107.9563
9111,CA,California,95436,Forestville,207000,538200,260,38.4923,-122.9042
9112,MA,Massachusetts,2025,Cohasset,399700,855200,213.96,42.2395,-70.8128
9113,MN,Minnesota,55976,Stewartville,113700,213000,187.34,43.8555,-92.4885
9114,NC,North Carolina,28768,Pisgah Forest,110500,229800,207.96,35.2599,-82.6695
9115,TN,Tennessee,37820,New Market,52200,122100,233.91,36.081,-83.5673
9116,TN,Tennessee,37058,Dover,55300,125500,226.94,36.4942,-87.8787
9117,AL,Alabama,35031,Blountsville,75900,111800,147.3,34.0929,-86.5686
9118,MA,Massachusetts,2054,Millis,219400,404900,184.55,42.1669,-71.3607
9119,PA,Pennsylvania,17554,Mountville,119600,198600,166.05,40.0427,-76.4277
9120,FL,Florida,32626,Manattee Road,57300,115300,201.22,29.4832,-82.8809
9121,OH,Ohio,43105,Baltimore,115400,210400,182.32,39.8645,-82.624
9122,MI,Michigan,48455,Metamora,197100,254000,128.87,42.9414,-83.2891
9123,MS,Mississippi,38651,Nesbit,120700,233500,193.45,34.8992,-90.0122
9124,MI,Michigan,49460,West Olive,165200,287500,174.03,42.9099,-86.1317
9125,MI,Michigan,49841,Gwinn,52900,95000,179.58,46.3311,-87.4397
9126,MN,Minnesota,55454,Minneapolis,76900,166400,216.38,44.9682,-93.2429
9127,OR,Oregon,97423,Coquille,86000,177600,206.51,43.1884,-124.2014
9128,FL,Florida,34433,Dunnellon,72500,170400,235.03,28.9949,-82.5196
9129,NJ,New Jersey,8884,Spotswood,157500,302700,192.19,40.3847,-74.3894
9130,NY,New York,12018,Averill Park,112300,226700,201.87,42.6365,-73.5504
9131,GA,Georgia,31302,Bloomingdale,90000,163000,181.11,32.1177,-81.3085
9132,MI,Michigan,49083,Richland,155000,242300,156.32,42.3757,-85.4447
9133,CA,California,90040,Commerce,154900,453600,292.83,33.9909,-118.1532
9134,MA,Massachusetts,1516,Douglas,169300,327600,193.5,42.0528,-71.7509
9135,TX,Texas,75840,Fairfield,85000,123700,145.53,31.7361,-96.1572
9136,TX,Texas,77371,Shepherd,59600,106200,178.19,30.498,-94.9966
9137,CA,California,96094,Weed,105600,200100,189.49,41.4226,-122.3861
9138,MN,Minnesota,55308,Becker,114900,248000,215.84,45.4365,-93.841
9139,MN,Minnesota,56573,Perham,68000,204500,300.74,46.6031,-95.5818
9140,NC,North Carolina,28762,Old Fort,43900,153100,348.75,35.6169,-82.1686
9141,ID,Idaho,83619,Fruitland,118700,217600,183.32,44.0027,-116.9143
9142,CA,California,91020,La Crescenta-Montrose,243400,730300,300.04,34.2114,-118.2305
9143,NJ,New Jersey,8225,Northfield,119800,180000,150.25,39.3703,-74.5552
9144,NY,New York,12043,Cobleskill,76800,145300,189.19,42.684,-74.4939
9145,VA,Virginia,23507,Norfolk,178200,391300,219.58,36.8645,-76.3004
9146,NJ,New Jersey,8848,Holland,198900,298900,150.28,40.5929,-75.1025
9147,CT,Connecticut,6374,Plainfield,105800,179800,169.94,41.6775,-71.922
9148,MN,Minnesota,55947,La Crescent,100800,219500,217.76,43.8307,-91.3263
9149,NC,North Carolina,28586,Vanceboro,64300,93800,145.88,35.3063,-77.1716
9150,SC,South Carolina,29376,Roebuck,113200,163400,144.35,34.8688,-81.9526
9151,TN,Tennessee,38059,Newbern,57200,93100,162.76,36.1009,-89.2514
9152,PA,Pennsylvania,17320,Carroll Valley,114900,212700,185.12,39.7808,-77.3619
9153,ME,Maine,4002,Lyman,99600,233400,234.34,43.4875,-70.6961
9154,KS,Kansas,66749,Iola,53000,72100,136.04,37.9245,-95.4
9155,MI,Michigan,49404,Coopersville,124000,181400,146.29,43.0601,-85.9517
9156,IL,Illinois,60401,Beecher,159800,186200,116.52,41.3444,-87.6115
9157,NH,New Hampshire,3755,Hanover,227700,566100,248.62,43.7045,-72.285
9158,NY,New York,12198,North Greenbush,96400,199800,207.26,42.6878,-73.6383
9159,TX,Texas,76634,Clifton,67400,128000,189.91,31.7918,-97.5203
9160,MD,Maryland,21797,Woodbine,245000,532600,217.39,39.3464,-77.0647
9161,NY,New York,13856,Walton,63300,121200,191.47,42.1756,-75.1532
9162,GA,Georgia,31308,Ellabell,91500,160800,175.74,32.1273,-81.4983
9163,OH,Ohio,43764,New Lexington,57500,92600,161.04,39.7174,-82.2019
9164,MN,Minnesota,55302,Annandale,105600,234800,222.35,45.2483,-94.1061
9165,KS,Kansas,67210,Wichita,100000,146600,146.6,37.6379,-97.2613
9166,MT,Montana,59804,Missoula,213100,369600,173.44,46.8467,-114.1698
9167,PA,Pennsylvania,16438,Canadohta Lake,46800,83500,178.42,41.8939,-79.8455
9168,AL,Alabama,35151,Sylacauga,75400,119800,158.89,33.1756,-86.3574
9169,MS,Mississippi,39365,Union,60700,105200,173.31,32.6439,-89.112
9170,CT,Connecticut,6471,North Branford,161800,257800,159.33,41.3323,-72.7809
9171,KS,Kansas,67110,Mulvane,96100,142600,148.39,37.4764,-97.232
9172,MN,Minnesota,56374,Saint Joseph,108100,196200,181.5,45.5651,-94.3367
9173,IA,Iowa,52233,Hiawatha,88100,151300,171.74,42.0425,-91.677
9174,CA,California,92359,Mentone,123300,334900,271.61,34.0774,-117.1126
9175,GA,Georgia,30535,Demorest,79900,143800,179.97,34.5756,-83.5696
9176,PA,Pennsylvania,15367,Peters,224700,391900,174.41,40.2755,-80.0598
9177,PA,Pennsylvania,17345,Manchester,94400,149700,158.58,40.0695,-76.7332
9178,NY,New York,11565,Malverne,238200,522700,219.44,40.675,-73.6731
9179,MO,Missouri,65018,California,82900,125200,151.03,38.6224,-92.5456
9180,PA,Pennsylvania,19333,Easttown,250600,551200,219.95,40.0452,-75.4227
9181,OK,Oklahoma,74331,Afton,90000,154800,172,36.6296,-94.9432
9182,CA,California,94572,Rodeo,214000,558400,260.93,38.0307,-122.2581
9183,OH,Ohio,43515,Delta,95900,131800,137.43,41.5577,-83.9866
9184,TX,Texas,78733,Austin,408700,643400,157.43,30.3314,-97.8666
9185,IN,Indiana,47429,Ellettsville,100700,159400,158.29,39.2545,-86.6196
9186,NJ,New Jersey,8850,Milltown,183500,337900,184.14,40.4493,-74.439
9187,NY,New York,13340,Frankfort,62000,113700,183.39,43.044,-75.1072
9188,MD,Maryland,21619,Chester,149300,310700,208.1,38.9583,-76.2842
9189,NC,North Carolina,28431,Chadbourn,55300,85700,154.97,34.3223,-78.8267
9190,CA,California,95971,Quincy,115700,227700,196.8,39.9284,-120.9698
9191,CA,California,94710,Berkeley,247800,911400,367.8,37.8696,-122.2959
9192,PA,Pennsylvania,16150,Sharpsville,56700,88400,155.91,41.2676,-80.4656
9193,NC,North Carolina,28040,Ellenboro,73300,108300,147.75,35.3344,-81.7707
9194,IL,Illinois,61061,Oregon,82100,110900,135.08,42.0095,-89.3444
9195,GA,Georgia,30002,Avondale Estates,187800,376300,200.37,33.7717,-84.2607
9196,IL,Illinois,62557,Pana,42100,61200,145.37,39.3971,-89.1048
9197,ME,Maine,3901,Berwick,107800,250800,232.65,43.2899,-70.855
9198,PA,Pennsylvania,17032,Halifax,92000,180300,195.98,40.476,-76.894
9199,NJ,New Jersey,8869,Raritan,175600,337100,191.97,40.5711,-74.6377
9200,TN,Tennessee,38544,Baxter,61300,148300,241.92,36.1249,-85.6378
9201,MI,Michigan,49727,East Jordan,70400,130500,185.37,45.1539,-85.1387
9202,MN,Minnesota,55045,Lindstrom,129700,242000,186.58,45.3873,-92.8421
9203,MO,Missouri,63070,Pevely,102600,148300,144.54,38.2799,-90.4111
9204,NJ,New Jersey,7421,West Milford,146100,252200,172.62,41.1709,-74.3686
9205,WI,Wisconsin,54153,Oconto,83000,108600,130.84,44.8914,-87.8917
9206,IL,Illinois,62707,Springfield,103900,124700,120.02,39.8544,-89.6544
9207,MN,Minnesota,56320,Cold Spring,115900,230000,198.45,45.45,-94.4378
9208,MD,Maryland,20736,Owings,211200,435200,206.06,38.6955,-76.6061
9209,MO,Missouri,65240,Centralia,81800,132300,161.74,39.1961,-92.1472
9210,AZ,Arizona,85935,Pinetop,167500,276800,165.25,34.1175,-109.9197
9211,CA,California,93622,Firebaugh,90000,180700,200.78,36.8651,-120.47
9212,TX,Texas,77486,West Columbia,78300,169000,215.84,29.1408,-95.6694
9213,NY,New York,11933,Calverton,163900,394600,240.76,40.9297,-72.7423
9214,MI,Michigan,48457,Montrose,80300,104500,130.14,43.1754,-83.8824
9215,OK,Oklahoma,74044,Mannford,61000,114800,188.2,36.0927,-96.3576
9216,MS,Mississippi,39556,Kiln,87700,145300,165.68,30.4875,-89.4187
9217,WA,Washington,98236,Clinton,218300,449900,206.09,47.9508,-122.3916
9218,MA,Massachusetts,1949,Middleton,310700,560000,180.24,42.5942,-71.013
9219,WY,Wyoming,82201,Wheatland,120200,192800,160.4,42.0495,-104.9679
9220,MD,Maryland,21851,Pocomoke City,70700,119700,169.31,38.0714,-75.555
9221,CO,Colorado,81303,Durango,187300,410700,219.27,37.1156,-107.8909
9222,TX,Texas,78722,Austin,175900,429200,244,30.2893,-97.715
9223,PA,Pennsylvania,17349,New Freedom,145100,253800,174.91,39.7423,-76.6841
9224,AL,Alabama,35614,Athens,67700,110100,162.63,34.8474,-87.0607
9225,WI,Wisconsin,53018,Delafield,227100,380200,167.42,43.05,-88.3972
9226,TX,Texas,75789,Troup,72100,144600,200.55,32.1117,-95.1155
9227,NY,New York,14068,Amherst,142400,285200,200.28,43.024,-78.7532
9228,FL,Florida,33956,Saint James City,140200,346800,247.36,26.529,-82.0916
9229,OH,Ohio,43566,Waterville,150800,200800,133.16,41.5022,-83.7331
9230,WI,Wisconsin,54669,West Salem,98400,213200,216.67,43.9063,-91.0893
9231,TX,Texas,78725,Austin,111500,195100,174.98,30.2562,-97.6243
9232,NM,New Mexico,88345,Ruidoso,141100,195700,138.7,33.3474,-105.651
9233,FL,Florida,33762,Feather Sound,129700,243600,187.82,27.8942,-82.6746
9234,PA,Pennsylvania,17547,Marietta,108100,167700,155.13,40.0664,-76.5645
9235,NH,New Hampshire,3220,Belmont,102800,215400,209.53,43.4512,-71.489
9236,TN,Tennessee,37080,Nashville,110800,219800,198.38,36.329,-86.9163
9237,VA,Virginia,24319,Chilhowie,55200,100800,182.61,36.7719,-81.6651
9238,MA,Massachusetts,2338,Halifax,183600,353700,192.65,42.0002,-70.8448
9239,AL,Alabama,35952,Snead,59300,105600,178.08,34.071,-86.2096
9240,NE,Nebraska,68117,Omaha,97900,130600,133.4,41.2064,-95.9953
9241,SC,South Carolina,29666,Ninety Six,67100,94100,140.24,34.1652,-82.0292
9242,AR,Arkansas,72734,Gentry,70500,153800,218.16,36.2652,-94.4751
9243,TX,Texas,77864,Madisonville,72900,108200,148.42,30.9533,-95.9091
9244,PA,Pennsylvania,17038,Union,119100,181700,152.56,40.4361,-76.5038
9245,RI,Rhode Island,2828,Greenville,144900,297200,205.11,41.8734,-71.5569
9246,TN,Tennessee,37708,Morristown,48700,111100,228.13,36.3249,-83.3142
9247,NY,New York,10930,Woodbury,183200,333000,181.77,41.3536,-74.1197
9248,PA,Pennsylvania,15126,Imperial-Enlow,103400,174900,169.15,40.4584,-80.2649
9249,PA,Pennsylvania,18034,Upper Saucon,156100,295100,189.05,40.5396,-75.4242
9250,WI,Wisconsin,54020,Osceola,135700,198200,146.06,45.3218,-92.6971
9251,OH,Ohio,44813,Bellville,86500,148700,171.91,40.6136,-82.5175
9252,OK,Oklahoma,74631,Blackwell,30100,36200,120.27,36.8006,-97.2867
9253,TX,Texas,76043,Glen Rose,135000,243100,180.07,32.2298,-97.7629
9254,ID,Idaho,83467,Salmon,80200,199600,248.88,45.1571,-113.8784
9255,NY,New York,14470,Murray,78300,117400,149.94,43.2159,-78.0731
9256,NY,New York,10923,West Haverstraw,207200,337000,162.64,41.2021,-74.0005
9257,OH,Ohio,44255,Mantua,122800,179200,145.93,41.2941,-81.2283
9258,MI,Michigan,49437,Montague,93500,134800,144.17,43.4242,-86.374
9259,CA,California,93647,Orosi,84800,172900,203.89,36.5464,-119.2815
9260,MI,Michigan,49046,Delton,86900,155900,179.4,42.5141,-85.4067
9261,CA,California,93286,Woodlake,81700,175000,214.2,36.4313,-119.0918
9262,AR,Arkansas,72751,Pea Ridge,77200,152100,197.02,36.4539,-94.118
9263,WA,Washington,98249,Freeland,217900,460700,211.43,48.0342,-122.5641
9264,NC,North Carolina,28759,Mills River,126100,295100,234.02,35.3906,-82.568
9265,MA,Massachusetts,1833,Georgetown,270200,476800,176.46,42.7281,-70.9822
9266,NH,New Hampshire,3049,Hollis,265900,458700,172.51,42.7485,-71.5772
9267,VA,Virginia,23168,Toano,152500,288300,189.05,37.3901,-76.8253
9268,IL,Illinois,62231,Carlyle,64200,85900,133.8,38.6066,-89.3805
9269,NY,New York,12946,Lake Placid,134700,338200,251.08,44.2796,-73.982
9270,NY,New York,14057,Eden,95800,180300,188.2,42.6506,-78.8781
9271,PA,Pennsylvania,17368,Lower Windsor,91700,156500,170.67,39.9966,-76.527
9272,TX,Texas,75457,Mount Vernon,107800,146200,135.62,33.1702,-95.2181
9273,MA,Massachusetts,1267,Williamstown,148600,299200,201.35,42.7089,-73.2036
9274,NC,North Carolina,28782,Tryon,131700,242100,183.83,35.2157,-82.2394
9275,WI,Wisconsin,54568,Woodruff,124600,185900,149.2,45.9186,-89.6954
9276,MA,Massachusetts,1473,Westminster,153400,286400,186.7,42.5483,-71.9096
9277,NJ,New Jersey,8035,Haddon Heights,126600,273400,215.96,39.8788,-75.0664
9278,RI,Rhode Island,2814,Glocester,135500,280700,207.16,41.9155,-71.6795
9279,PA,Pennsylvania,19311,Avondale,236600,384000,162.3,39.8219,-75.7687
9280,WA,Washington,98247,Everson,144100,388500,269.6,48.9045,-122.3325
9281,MO,Missouri,63016,Cedar Hill,114300,175200,153.28,38.3573,-90.6498
9282,FL,Florida,32040,Glen Saint Mary,91200,200100,219.41,30.2861,-82.2041
9283,NY,New York,12009,Guilderland,120400,257300,213.7,42.7063,-74.0193
9284,NC,North Carolina,28398,Warsaw,50500,73300,145.15,35.018,-78.031
9285,VA,Virginia,24550,Evington,86900,148000,170.31,37.261,-79.2317
9286,FL,Florida,32347,Perry,53700,94100,175.23,30.1668,-83.616
9287,NC,North Carolina,28090,Belwood,65300,94100,144.1,35.4449,-81.5336
9288,IL,Illinois,60162,Hillside,134500,182300,135.54,41.8725,-87.9016
9289,WI,Wisconsin,54165,Seymour,109300,166900,152.7,44.5091,-88.3172
9290,KY,Kentucky,41014,Covington,51100,79000,154.6,39.0642,-84.5118
9291,MI,Michigan,48131,Dundee,105100,174300,165.84,41.9514,-83.6522
9292,TX,Texas,76084,Venus,100400,196300,195.52,32.433,-97.1087
9293,CA,California,93510,Acton,276600,608300,219.92,34.4835,-118.1959
9294,IA,Iowa,51566,Red Oak,48900,74100,151.53,41.0079,-95.2269
9295,TX,Texas,77859,Hearne,59800,83200,139.13,30.8669,-96.5843
9296,HI,Hawaii,96712,Haleiwa,309600,1298800,419.51,21.6312,-158.0693
9297,IA,Iowa,52742,De Witt,89100,171400,192.37,41.8267,-90.5237
9298,IL,Illinois,61834,Danville,69800,104100,149.14,40.1602,-87.6729
9299,MA,Massachusetts,1240,Lenox,174800,324700,185.76,42.3642,-73.2713
9300,MS,Mississippi,39355,Quitman,61400,71800,116.94,32.0668,-88.6788
9301,NJ,New Jersey,8801,Clinton,256700,394000,153.49,40.6287,-74.8855
9302,NH,New Hampshire,3561,Littleton,83500,164700,197.25,44.3112,-71.7768
9303,PA,Pennsylvania,15222,Pittsburgh,147700,338600,229.25,40.4477,-79.9933
9304,IA,Iowa,52349,Vinton,75900,134700,177.47,42.1743,-91.9892
9305,MA,Massachusetts,2210,Boston,355600,988500,277.98,42.3489,-71.0465
9306,PA,Pennsylvania,19033,Folsom,118200,199000,168.36,39.8901,-75.3296
9307,GA,Georgia,30646,Hull,82700,147900,178.84,34.0478,-83.311
9308,CT,Connecticut,6035,Granby,166800,250100,149.94,41.9602,-72.7994
9309,SC,South Carolina,29130,Ridgeway,86600,103000,118.94,34.3167,-80.9288
9310,WI,Wisconsin,53533,Dodgeville,117200,169900,144.97,42.9698,-90.1404
9311,NJ,New Jersey,7645,Montvale,326800,569900,174.39,41.0495,-74.0384
9312,NY,New York,13732,Owego,77800,147500,189.59,42.0556,-76.1519
9313,OH,Ohio,45226,Cincinnati,170100,303700,178.54,39.1174,-84.4312
9314,MA,Massachusetts,1564,Sterling,191100,348800,182.52,42.4354,-71.7752
9315,NH,New Hampshire,3052,Litchfield,160000,330800,206.75,42.843,-71.455
9316,CA,California,95832,Sacramento,80000,261000,326.25,38.4695,-121.4883
9317,GA,Georgia,30683,Winterville,89000,161600,181.57,33.9543,-83.2906
9318,CA,California,93921,Carmel-by-the-Sea,691900,1892100,273.46,36.5552,-121.9233
9319,PA,Pennsylvania,17043,Lemoyne,103400,165800,160.35,40.2469,-76.9001
9320,WI,Wisconsin,53010,Campbellsport,133000,204800,153.98,43.6042,-88.2729
9321,CA,California,95065,Santa Cruz,400100,895800,223.89,37.0089,-121.9849
9322,MI,Michigan,48616,Chesaning,83800,110300,131.62,43.1824,-84.1122
9323,VA,Virginia,24558,Halifax,70800,91000,128.53,36.7626,-78.9415
9324,NJ,New Jersey,7930,Chester,401900,594100,147.82,40.7892,-74.6776
9325,ME,Maine,4843,Camden,151600,350200,231,44.2137,-69.0767
9326,TN,Tennessee,38562,Gainesboro,39600,82700,208.84,36.3438,-85.6355
9327,LA,Louisiana,70087,Saint Rose,88900,162000,182.23,29.9581,-90.3124
9328,CA,California,92567,Nuevo,140200,360600,257.2,33.8123,-117.1048
9329,KS,Kansas,66609,Topeka,87800,146700,167.08,38.9919,-95.6681
9330,CA,California,95119,San Jose,376400,1024500,272.18,37.2329,-121.7875
9331,TN,Tennessee,37030,Carthage,69900,133400,190.84,36.2763,-85.9517
9332,CA,California,93240,Lake Isabella,72500,148200,204.41,35.669,-118.457
9333,MA,Massachusetts,2466,Newton,422600,954900,225.96,42.3441,-71.248
9334,TN,Tennessee,37034,Chapel Hill,77100,186100,241.37,35.6354,-86.6836
9335,TX,Texas,75440,Emory,81200,132200,162.81,32.875,-95.7418
9336,FL,Florida,34602,Brooksville,51400,167900,326.65,28.5093,-82.2957
9337,NH,New Hampshire,3458,Peterborough,129500,245800,189.81,42.8856,-71.947
9338,AL,Alabama,35953,Ashville,91700,141300,154.09,33.8374,-86.2552
9339,NJ,New Jersey,8312,Clayton,91000,145700,160.11,39.659,-75.0942
9340,TN,Tennessee,37187,White Bluff,74500,163100,218.93,36.1253,-87.219
9341,TN,Tennessee,37890,Baneberry,58300,123500,211.84,36.0776,-83.2998
9342,KS,Kansas,67052,Goddard,119100,182700,153.4,37.6597,-97.5753
9343,PA,Pennsylvania,17074,Oliver,84700,142700,168.48,40.4827,-77.1659
9344,UT,Utah,84701,Richfield,125800,213600,169.79,38.7388,-112.0744
9345,MI,Michigan,48158,Manchester,164800,230100,139.62,42.1555,-84.0332
9346,VA,Virginia,23523,Norfolk,60100,129100,214.81,36.8294,-76.2701
9347,TN,Tennessee,37330,Estill Springs,81500,138700,170.18,35.2705,-86.1396
9348,KS,Kansas,66053,Louisburg,154400,224600,145.47,38.6073,-94.6829
9349,OH,Ohio,44233,Hinckley,198300,313200,157.94,41.2419,-81.7453
9350,IL,Illinois,61010,Byron,117200,163800,139.76,42.1292,-89.2659
9351,RI,Rhode Island,2835,Jamestown,233200,646400,277.19,41.5164,-71.3761
9352,NC,North Carolina,28605,Blowing Rock,196300,368500,187.72,36.1355,-81.6996
9353,VA,Virginia,24630,North Tazewell,67700,85400,126.14,37.1756,-81.5399
9354,MO,Missouri,65757,Strafford,105800,171100,161.72,37.2797,-93.1066
9355,PA,Pennsylvania,18403,Archbald,69100,129600,187.55,41.4876,-75.5334
9356,OH,Ohio,44413,East Palestine,68300,80300,117.57,40.8406,-80.5465
9357,PA,Pennsylvania,17327,Glen Rock,119400,209400,175.38,39.7813,-76.7477
9358,NJ,New Jersey,7403,Bloomingdale,170900,283800,166.06,41.0128,-74.3338
9359,NC,North Carolina,28127,New London,89000,165800,186.29,35.4285,-80.2057
9360,WA,Washington,98388,Steilacoom,179700,375900,209.18,47.1704,-122.5888
9361,VA,Virginia,23141,Quinton,139300,243600,174.87,37.5185,-77.1486
9362,MN,Minnesota,55920,Byron,124400,237500,190.92,44.0373,-92.6308
9363,IA,Iowa,50662,Oelwein,45900,64500,140.52,42.6811,-91.9131
9364,NJ,New Jersey,7626,Cresskill,276400,645600,233.57,40.9418,-73.9652
9365,NY,New York,12498,Woodstock,138900,359500,258.82,42.0348,-74.112
9366,PA,Pennsylvania,18641,Avoca,66000,89800,136.06,41.3361,-75.7304
9367,WI,Wisconsin,54963,Omro,88600,144600,163.21,44.0357,-88.7519
9368,OR,Oregon,97048,Rainier,128800,259600,201.55,46.0646,-122.9671
9369,WI,Wisconsin,54217,Luxemburg,101900,196000,192.35,44.5506,-87.7156
9370,NJ,New Jersey,8090,Oak Valley,109400,175800,160.69,39.7993,-75.1536
9371,MO,Missouri,64034,Greenwood,134200,218600,162.89,38.8644,-94.2815
9372,NH,New Hampshire,3042,Epping,138000,289600,209.86,43.0411,-71.0764
9373,NH,New Hampshire,3222,Bristol,90200,222200,246.34,43.612,-71.7507
9374,MI,Michigan,48450,Lexington,88200,136000,154.2,43.2435,-82.5301
9375,WI,Wisconsin,53128,Pell Lake,121800,168600,138.42,42.5323,-88.3485
9376,KY,Kentucky,40359,Owenton,71800,124500,173.4,38.4986,-84.8086
